sample,time_s,Fx,Fy,Fz,Mx,My,Mz,COP_AP,COP_ML,fs
790,0.790,-2.672508,-1.058446,684.975545,-0.127013,0.320701,-0.029104,-40.330275,2.722307,1000
791,0.791,-2.661770,-1.061844,684.922851,-0.127421,0.319412,-0.029144,-40.328015,2.719784,1000
792,0.792,-2.650881,-1.065270,684.870313,-0.127832,0.318106,-0.029184,-40.325739,2.717311,1000
793,0.793,-2.639844,-1.068723,684.817946,-0.128247,0.316781,-0.029223,-40.323447,2.714887,1000
794,0.794,-2.628661,-1.072201,684.765768,-0.128664,0.315439,-0.029261,-40.321139,2.712514,1000
795,0.795,-2.617334,-1.075705,684.713793,-0.129085,0.314080,-0.029298,-40.318816,2.710189,1000
796,0.796,-2.605865,-1.079232,684.662038,-0.129508,0.312704,-0.029334,-40.316478,2.707915,1000
797,0.797,-2.594257,-1.082783,684.610517,-0.129934,0.311311,-0.029369,-40.314126,2.705689,1000
798,0.798,-2.582512,-1.086356,684.559248,-0.130363,0.309901,-0.029403,-40.311761,2.703513,1000
799,0.799,-2.570632,-1.089950,684.508244,-0.130794,0.308476,-0.029436,-40.309383,2.701387,1000
800,0.800,-2.558621,-1.093565,684.457522,-0.131228,0.307035,-0.029469,-40.306993,2.699309,1000
801,0.801,-2.546480,-1.097200,684.407096,-0.131664,0.305578,-0.029500,-40.304592,2.697281,1000
802,0.802,-2.534211,-1.100854,684.356983,-0.132102,0.304105,-0.029530,-40.302179,2.695301,1000
803,0.803,-2.521818,-1.104525,684.307196,-0.132543,0.302618,-0.029560,-40.299756,2.693371,1000
804,0.804,-2.509303,-1.108213,684.257751,-0.132986,0.301116,-0.029588,-40.297324,2.691489,1000
805,0.805,-2.496668,-1.111917,684.208662,-0.133430,0.299600,-0.029616,-40.294882,2.689656,1000
806,0.806,-2.483915,-1.115636,684.159944,-0.133876,0.298070,-0.029642,-40.292432,2.687872,1000
807,0.807,-2.471048,-1.119369,684.111611,-0.134324,0.296526,-0.029668,-40.289975,2.686136,1000
808,0.808,-2.458068,-1.123116,684.063678,-0.134774,0.294968,-0.029693,-40.287509,2.684449,1000
809,0.809,-2.444979,-1.126874,684.016159,-0.135225,0.293398,-0.029716,-40.285038,2.682810,1000
810,0.810,-2.431783,-1.130644,683.969068,-0.135677,0.291814,-0.029739,-40.282560,2.681219,1000
811,0.811,-2.418483,-1.134425,683.922418,-0.136131,0.290218,-0.029761,-40.280077,2.679677,1000
812,0.812,-2.405081,-1.138215,683.876223,-0.136586,0.288610,-0.029782,-40.277589,2.678182,1000
813,0.813,-2.391579,-1.142013,683.830497,-0.137042,0.286990,-0.029802,-40.275096,2.676736,1000
814,0.814,-2.377982,-1.145819,683.785252,-0.137498,0.285358,-0.029821,-40.272601,2.675337,1000
815,0.815,-2.364290,-1.149631,683.740502,-0.137956,0.283715,-0.029839,-40.270102,2.673986,1000
816,0.816,-2.350507,-1.153450,683.696259,-0.138414,0.282061,-0.029856,-40.267601,2.672683,1000
817,0.817,-2.336636,-1.157273,683.652536,-0.138873,0.280396,-0.029872,-40.265098,2.671427,1000
818,0.818,-2.322679,-1.161099,683.609346,-0.139332,0.278721,-0.029887,-40.262595,2.670218,1000
819,0.819,-2.308638,-1.164929,683.566701,-0.139791,0.277037,-0.029902,-40.260090,2.669057,1000
820,0.820,-2.294518,-1.168760,683.524612,-0.140251,0.275342,-0.029915,-40.257586,2.667943,1000
821,0.821,-2.280320,-1.172592,683.483092,-0.140711,0.273638,-0.029927,-40.255083,2.666876,1000
822,0.822,-2.266047,-1.176424,683.442152,-0.141171,0.271926,-0.029938,-40.252581,2.665855,1000
823,0.823,-2.251702,-1.180255,683.401803,-0.141631,0.270204,-0.029949,-40.250081,2.664882,1000
824,0.824,-2.237287,-1.184084,683.362056,-0.142090,0.268474,-0.029958,-40.247584,2.663955,1000
825,0.825,-2.222806,-1.187910,683.322923,-0.142549,0.266737,-0.029967,-40.245090,2.663075,1000
826,0.826,-2.208261,-1.191733,683.284412,-0.143008,0.264991,-0.029974,-40.242601,2.662241,1000
827,0.827,-2.193655,-1.195550,683.246536,-0.143466,0.263239,-0.029981,-40.240115,2.661453,1000
828,0.828,-2.178990,-1.199361,683.209304,-0.143923,0.261479,-0.029986,-40.237635,2.660712,1000
829,0.829,-2.164270,-1.203166,683.172726,-0.144380,0.259712,-0.029991,-40.235160,2.660016,1000
830,0.830,-2.149497,-1.206962,683.136810,-0.144835,0.257940,-0.029995,-40.232692,2.659366,1000
831,0.831,-2.134675,-1.210750,683.101568,-0.145290,0.256161,-0.029997,-40.230231,2.658762,1000
832,0.832,-2.119805,-1.214528,683.067006,-0.145743,0.254377,-0.029999,-40.227778,2.658204,1000
833,0.833,-2.104891,-1.218295,683.033135,-0.146195,0.252587,-0.030000,-40.225333,2.657691,1000
834,0.834,-2.089935,-1.222051,682.999963,-0.146646,0.250792,-0.030000,-40.222897,2.657223,1000
835,0.835,-2.074941,-1.225794,682.967497,-0.147095,0.248993,-0.029999,-40.220470,2.656801,1000
836,0.836,-2.059910,-1.229523,682.935746,-0.147543,0.247189,-0.029997,-40.218054,2.656423,1000
837,0.837,-2.044847,-1.233238,682.904717,-0.147989,0.245382,-0.029994,-40.215648,2.656091,1000
838,0.838,-2.029753,-1.236937,682.874418,-0.148432,0.243570,-0.029990,-40.213254,2.655803,1000
839,0.839,-2.014631,-1.240619,682.844855,-0.148874,0.241756,-0.029985,-40.210872,2.655560,1000
840,0.840,-1.999485,-1.244284,682.816035,-0.149314,0.239938,-0.029979,-40.208502,2.655361,1000
841,0.841,-1.984317,-1.247931,682.787965,-0.149752,0.238118,-0.029972,-40.206146,2.655206,1000
842,0.842,-1.969129,-1.251558,682.760650,-0.150187,0.236296,-0.029964,-40.203804,2.655095,1000
843,0.843,-1.953925,-1.255164,682.734097,-0.150620,0.234471,-0.029955,-40.201476,2.655029,1000
844,0.844,-1.938708,-1.258749,682.708311,-0.151050,0.232645,-0.029945,-40.199164,2.655006,1000
845,0.845,-1.923480,-1.262312,682.683296,-0.151477,0.230818,-0.029935,-40.196867,2.655027,1000
846,0.846,-1.908243,-1.265852,682.659059,-0.151902,0.228989,-0.029923,-40.194586,2.655091,1000
847,0.847,-1.893002,-1.269367,682.635603,-0.152324,0.227160,-0.029910,-40.192323,2.655199,1000
848,0.848,-1.877757,-1.272857,682.612932,-0.152743,0.225331,-0.029897,-40.190078,2.655350,1000
849,0.849,-1.862513,-1.276320,682.591051,-0.153158,0.223502,-0.029882,-40.187850,2.655543,1000
850,0.850,-1.847272,-1.279757,682.569964,-0.153571,0.221673,-0.029867,-40.185642,2.655780,1000
851,0.851,-1.832037,-1.283165,682.549673,-0.153980,0.219844,-0.029850,-40.183453,2.656059,1000
852,0.852,-1.816810,-1.286545,682.530181,-0.154385,0.218017,-0.029833,-40.181284,2.656381,1000
853,0.853,-1.801594,-1.289894,682.511491,-0.154787,0.216191,-0.029815,-40.179136,2.656745,1000
854,0.854,-1.786391,-1.293212,682.493605,-0.155185,0.214367,-0.029795,-40.177009,2.657151,1000
855,0.855,-1.771206,-1.296499,682.476526,-0.155580,0.212545,-0.029775,-40.174905,2.657599,1000
856,0.856,-1.756039,-1.299752,682.460255,-0.155970,0.210725,-0.029754,-40.172823,2.658088,1000
857,0.857,-1.740894,-1.302972,682.444792,-0.156357,0.208907,-0.029732,-40.170764,2.658620,1000
858,0.858,-1.725774,-1.306157,682.430141,-0.156739,0.207093,-0.029709,-40.168729,2.659193,1000
859,0.859,-1.710681,-1.309307,682.416300,-0.157117,0.205282,-0.029685,-40.166719,2.659807,1000
860,0.860,-1.695617,-1.312420,682.403270,-0.157490,0.203474,-0.029660,-40.164733,2.660462,1000
861,0.861,-1.680586,-1.315495,682.391052,-0.157859,0.201670,-0.029634,-40.162774,2.661158,1000
862,0.862,-1.665590,-1.318532,682.379645,-0.158224,0.199871,-0.029607,-40.160840,2.661894,1000
863,0.863,-1.650631,-1.321530,682.369048,-0.158584,0.198076,-0.029579,-40.158934,2.662672,1000
864,0.864,-1.635713,-1.324487,682.359260,-0.158938,0.196286,-0.029550,-40.157055,2.663489,1000
865,0.865,-1.620837,-1.327404,682.350281,-0.159288,0.194500,-0.029520,-40.155204,2.664347,1000
866,0.866,-1.606006,-1.330278,682.342108,-0.159633,0.192721,-0.029490,-40.153382,2.665244,1000
867,0.867,-1.591223,-1.333109,682.334740,-0.159973,0.190947,-0.029458,-40.151589,2.666181,1000
868,0.868,-1.576489,-1.335896,682.328174,-0.160308,0.189179,-0.029425,-40.149827,2.667158,1000
869,0.869,-1.561809,-1.338639,682.322408,-0.160637,0.187417,-0.029392,-40.148095,2.668174,1000
870,0.870,-1.547184,-1.341336,682.317438,-0.160960,0.185662,-0.029357,-40.146394,2.669230,1000
871,0.871,-1.532616,-1.343987,682.313263,-0.161278,0.183914,-0.029322,-40.144724,2.670324,1000
872,0.872,-1.518107,-1.346590,682.309877,-0.161591,0.182173,-0.029286,-40.143088,2.671457,1000
873,0.873,-1.503662,-1.349144,682.307278,-0.161897,0.180439,-0.029248,-40.141484,2.672628,1000
874,0.874,-1.489281,-1.351650,682.305461,-0.162198,0.178714,-0.029210,-40.139913,2.673838,1000
875,0.875,-1.474966,-1.354105,682.304421,-0.162493,0.176996,-0.029171,-40.138377,2.675086,1000
876,0.876,-1.460721,-1.356510,682.304154,-0.162781,0.175287,-0.029131,-40.136876,2.676372,1000
877,0.877,-1.446548,-1.358863,682.304655,-0.163064,0.173586,-0.029090,-40.135410,2.677696,1000
878,0.878,-1.432449,-1.361164,682.305918,-0.163340,0.171894,-0.029048,-40.133980,2.679057,1000
879,0.879,-1.418425,-1.363411,682.307937,-0.163609,0.170211,-0.029005,-40.132586,2.680456,1000
880,0.880,-1.404480,-1.365603,682.310707,-0.163872,0.168538,-0.028961,-40.131230,2.681892,1000
881,0.881,-1.390616,-1.367741,682.314221,-0.164129,0.166874,-0.028917,-40.129911,2.683364,1000
882,0.882,-1.376834,-1.369823,682.318472,-0.164379,0.165220,-0.028871,-40.128630,2.684874,1000
883,0.883,-1.363137,-1.371848,682.323454,-0.164622,0.163576,-0.028825,-40.127389,2.686419,1000
884,0.884,-1.349527,-1.373815,682.329160,-0.164858,0.161943,-0.028777,-40.126187,2.688001,1000
885,0.885,-1.336006,-1.375724,682.335581,-0.165087,0.160321,-0.028729,-40.125025,2.689620,1000
886,0.886,-1.322576,-1.377574,682.342710,-0.165309,0.158709,-0.028679,-40.123903,2.691274,1000
887,0.887,-1.309240,-1.379364,682.350539,-0.165524,0.157109,-0.028629,-40.122823,2.692963,1000
888,0.888,-1.295998,-1.381093,682.359060,-0.165731,0.155520,-0.028578,-40.121784,2.694688,1000
889,0.889,-1.282854,-1.382761,682.368263,-0.165931,0.153942,-0.028526,-40.120788,2.696448,1000
890,0.890,-1.269808,-1.384366,682.378141,-0.166124,0.152377,-0.028473,-40.119835,2.698243,1000
891,0.891,-1.256864,-1.385908,682.388683,-0.166309,0.150824,-0.028419,-40.118925,2.700073,1000
892,0.892,-1.244022,-1.387387,682.399881,-0.166486,0.149283,-0.028364,-40.118059,2.701937,1000
893,0.893,-1.231286,-1.388801,682.411724,-0.166656,0.147754,-0.028308,-40.117238,2.703836,1000
894,0.894,-1.218655,-1.390149,682.424203,-0.166818,0.146239,-0.028252,-40.116462,2.705768,1000
895,0.895,-1.206133,-1.391432,682.437307,-0.166972,0.144736,-0.028194,-40.115731,2.707734,1000
896,0.896,-1.193721,-1.392648,682.451026,-0.167118,0.143247,-0.028136,-40.115047,2.709734,1000
897,0.897,-1.181421,-1.393796,682.465349,-0.167255,0.141771,-0.028077,-40.114410,2.711768,1000
898,0.898,-1.169235,-1.394876,682.480266,-0.167385,0.140308,-0.028016,-40.113820,2.713834,1000
899,0.899,-1.157163,-1.395887,682.495764,-0.167506,0.138860,-0.027955,-40.113279,2.715934,1000
900,0.900,-1.145208,-1.396828,682.511833,-0.167619,0.137425,-0.027893,-40.112785,2.718066,1000
901,0.901,-1.133372,-1.397699,682.528461,-0.167724,0.136005,-0.027830,-40.112341,2.720230,1000
902,0.902,-1.121656,-1.398499,682.545636,-0.167820,0.134599,-0.027767,-40.111946,2.722426,1000
903,0.903,-1.110061,-1.399227,682.563346,-0.167907,0.133207,-0.027702,-40.111601,2.724655,1000
904,0.904,-1.098589,-1.399883,682.581578,-0.167986,0.131831,-0.027636,-40.111308,2.726915,1000
905,0.905,-1.087241,-1.400466,682.600320,-0.168056,0.130469,-0.027570,-40.111065,2.729207,1000
906,0.906,-1.076019,-1.400975,682.619560,-0.168117,0.129122,-0.027503,-40.110874,2.731530,1000
907,0.907,-1.064925,-1.401410,682.639283,-0.168169,0.127791,-0.027434,-40.110735,2.733884,1000
908,0.908,-1.053959,-1.401770,682.659478,-0.168212,0.126475,-0.027365,-40.110649,2.736269,1000
909,0.909,-1.043123,-1.402054,682.680131,-0.168246,0.125175,-0.027295,-40.110616,2.738684,1000
910,0.910,-1.032418,-1.402262,682.701228,-0.168271,0.123890,-0.027225,-40.110638,2.741129,1000
911,0.911,-1.021845,-1.402393,682.722755,-0.168287,0.122621,-0.027153,-40.110713,2.743605,1000
912,0.912,-1.011406,-1.402447,682.744700,-0.168294,0.121369,-0.027080,-40.110844,2.746110,1000
913,0.913,-1.001101,-1.402422,682.767047,-0.168291,0.120132,-0.027007,-40.111030,2.748644,1000
914,0.914,-0.990933,-1.402319,682.789783,-0.168278,0.118912,-0.026933,-40.111271,2.751208,1000
915,0.915,-0.980901,-1.402137,682.812893,-0.168256,0.117708,-0.026857,-40.111570,2.753801,1000
916,0.916,-0.971008,-1.401875,682.836362,-0.168225,0.116521,-0.026781,-40.111925,2.756423,1000
917,0.917,-0.961253,-1.401533,682.860177,-0.168184,0.115350,-0.026704,-40.112337,2.759073,1000
918,0.918,-0.951638,-1.401110,682.884323,-0.168133,0.114197,-0.026627,-40.112808,2.761752,1000
919,0.919,-0.942164,-1.400605,682.908783,-0.168073,0.113060,-0.026548,-40.113337,2.764459,1000
920,0.920,-0.932832,-1.400019,682.933544,-0.168002,0.111940,-0.026469,-40.113925,2.767193,1000
921,0.921,-0.923643,-1.399350,682.958591,-0.167922,0.110837,-0.026388,-40.114572,2.769955,1000
922,0.922,-0.914597,-1.398598,682.983907,-0.167832,0.109752,-0.026307,-40.115279,2.772744,1000
923,0.923,-0.905695,-1.397763,683.009478,-0.167732,0.108683,-0.026225,-40.116047,2.775560,1000
924,0.924,-0.896938,-1.396844,683.035289,-0.167621,0.107633,-0.026143,-40.116876,2.778402,1000
925,0.925,-0.888327,-1.395840,683.061323,-0.167501,0.106599,-0.026059,-40.117766,2.781272,1000
926,0.926,-0.879862,-1.394751,683.087565,-0.167370,0.105583,-0.025974,-40.118717,2.784167,1000
927,0.927,-0.871544,-1.393577,683.113999,-0.167229,0.104585,-0.025889,-40.119732,2.787088,1000
928,0.928,-0.863374,-1.392318,683.140610,-0.167078,0.103605,-0.025803,-40.120809,2.790035,1000
929,0.929,-0.855351,-1.390972,683.167382,-0.166917,0.102642,-0.025716,-40.121949,2.793008,1000
930,0.930,-0.847477,-1.389539,683.194298,-0.166745,0.101697,-0.025628,-40.123153,2.796005,1000
931,0.931,-0.839752,-1.388019,683.221343,-0.166562,0.100770,-0.025540,-40.124421,2.799028,1000
932,0.932,-0.832177,-1.386412,683.248501,-0.166369,0.099861,-0.025450,-40.125754,2.802075,1000
933,0.933,-0.824751,-1.384717,683.275755,-0.166166,0.098970,-0.025360,-40.127152,2.805147,1000
934,0.934,-0.817475,-1.382933,683.303090,-0.165952,0.098097,-0.025269,-40.128615,2.808242,1000
935,0.935,-0.810350,-1.381061,683.330489,-0.165727,0.097242,-0.025177,-40.130145,2.811362,1000
936,0.936,-0.803376,-1.379100,683.357937,-0.165492,0.096405,-0.025085,-40.131741,2.814505,1000
937,0.937,-0.796552,-1.377049,683.385416,-0.165246,0.095586,-0.024991,-40.133404,2.817671,1000
938,0.938,-0.789879,-1.374909,683.412912,-0.164989,0.094785,-0.024897,-40.135134,2.820860,1000
939,0.939,-0.783357,-1.372679,683.440407,-0.164721,0.094003,-0.024802,-40.136932,2.824072,1000
940,0.940,-0.776987,-1.370358,683.467885,-0.164443,0.093238,-0.024706,-40.138798,2.827307,1000
941,0.941,-0.770768,-1.367946,683.495331,-0.164154,0.092492,-0.024609,-40.140733,2.830564,1000
942,0.942,-0.764700,-1.365444,683.522728,-0.163853,0.091764,-0.024512,-40.142737,2.833842,1000
943,0.943,-0.758784,-1.362850,683.550059,-0.163542,0.091054,-0.024414,-40.144811,2.837143,1000
944,0.944,-0.753019,-1.360164,683.577310,-0.163220,0.090362,-0.024315,-40.146954,2.840465,1000
945,0.945,-0.747404,-1.357387,683.604463,-0.162886,0.089689,-0.024215,-40.149168,2.843807,1000
946,0.946,-0.741941,-1.354517,683.631504,-0.162542,0.089033,-0.024114,-40.151452,2.847171,1000
947,0.947,-0.736628,-1.351555,683.658415,-0.162187,0.088395,-0.024013,-40.153808,2.850556,1000
948,0.948,-0.731466,-1.348501,683.685180,-0.161820,0.087776,-0.023911,-40.156235,2.853960,1000
949,0.949,-0.726454,-1.345353,683.711785,-0.161442,0.087175,-0.023808,-40.158734,2.857385,1000
950,0.950,-0.721592,-1.342113,683.738213,-0.161054,0.086591,-0.023705,-40.161306,2.860829,1000
951,0.951,-0.716880,-1.338779,683.764448,-0.160654,0.086026,-0.023600,-40.163950,2.864293,1000
952,0.952,-0.712316,-1.335352,683.790475,-0.160242,0.085478,-0.023495,-40.166667,2.867776,1000
953,0.953,-0.707902,-1.331831,683.816279,-0.159820,0.084948,-0.023389,-40.169458,2.871278,1000
954,0.954,-0.703635,-1.328216,683.841843,-0.159386,0.084436,-0.023283,-40.172323,2.874798,1000
955,0.955,-0.699517,-1.324508,683.867152,-0.158941,0.083942,-0.023175,-40.175262,2.878337,1000
956,0.956,-0.695545,-1.320705,683.892192,-0.158485,0.083465,-0.023067,-40.178276,2.881894,1000
957,0.957,-0.691720,-1.316808,683.916947,-0.158017,0.083006,-0.022958,-40.181364,2.885469,1000
958,0.958,-0.688041,-1.312816,683.941402,-0.157538,0.082565,-0.022849,-40.184528,2.889061,1000
959,0.959,-0.684507,-1.308730,683.965542,-0.157048,0.082141,-0.022739,-40.187768,2.892670,1000
960,0.960,-0.681117,-1.304550,683.989352,-0.156546,0.081734,-0.022628,-40.191084,2.896297,1000
961,0.961,-0.677872,-1.300274,684.012818,-0.156033,0.081345,-0.022516,-40.194477,2.899940,1000
962,0.962,-0.674769,-1.295904,684.035925,-0.155508,0.080972,-0.022403,-40.197946,2.903599,1000
963,0.963,-0.671809,-1.291439,684.058659,-0.154973,0.080617,-0.022290,-40.201492,2.907274,1000
964,0.964,-0.668990,-1.286879,684.081006,-0.154425,0.080279,-0.022176,-40.205116,2.910966,1000
965,0.965,-0.666311,-1.282224,684.102951,-0.153867,0.079957,-0.022062,-40.208818,2.914672,1000
966,0.966,-0.663771,-1.277474,684.124482,-0.153297,0.079653,-0.021946,-40.212598,2.918394,1000
967,0.967,-0.661371,-1.272629,684.145583,-0.152716,0.079364,-0.021830,-40.216456,2.922131,1000
968,0.968,-0.659107,-1.267689,684.166242,-0.152123,0.079093,-0.021714,-40.220393,2.925883,1000
969,0.969,-0.656980,-1.262654,684.186445,-0.151518,0.078838,-0.021596,-40.224410,2.929649,1000
970,0.970,-0.654988,-1.257524,684.206180,-0.150903,0.078599,-0.021478,-40.228505,2.933429,1000
971,0.971,-0.653131,-1.252299,684.225433,-0.150276,0.078376,-0.021359,-40.232681,2.937222,1000
972,0.972,-0.651406,-1.246979,684.244191,-0.149637,0.078169,-0.021240,-40.236937,2.941030,1000
973,0.973,-0.649813,-1.241564,684.262442,-0.148988,0.077978,-0.021120,-40.241273,2.944850,1000
974,0.974,-0.648351,-1.236054,684.280173,-0.148326,0.077802,-0.020999,-40.245690,2.948684,1000
975,0.975,-0.647018,-1.230449,684.297374,-0.147654,0.077642,-0.020877,-40.250188,2.952530,1000
976,0.976,-0.645814,-1.224750,684.314030,-0.146970,0.077498,-0.020755,-40.254767,2.956388,1000
977,0.977,-0.644735,-1.218956,684.330132,-0.146275,0.077368,-0.020632,-40.259427,2.960259,1000
978,0.978,-0.643782,-1.213067,684.345667,-0.145568,0.077254,-0.020509,-40.264170,2.964141,1000
979,0.979,-0.642954,-1.207084,684.360624,-0.144850,0.077154,-0.020385,-40.268995,2.968035,1000
980,0.980,-0.642247,-1.201007,684.374993,-0.144121,0.077070,-0.020260,-40.273902,2.971939,1000
981,0.981,-0.641661,-1.194835,684.388762,-0.143380,0.076999,-0.020135,-40.278891,2.975855,1000
982,0.982,-0.641195,-1.188570,684.401921,-0.142628,0.076943,-0.020008,-40.283964,2.979782,1000
983,0.983,-0.640847,-1.182210,684.414460,-0.141865,0.076902,-0.019882,-40.289120,2.983718,1000
984,0.984,-0.640616,-1.175757,684.426368,-0.141091,0.076874,-0.019754,-40.294360,2.987665,1000
985,0.985,-0.640499,-1.169211,684.437637,-0.140305,0.076860,-0.019626,-40.299683,2.991622,1000
986,0.986,-0.640495,-1.162571,684.448256,-0.139509,0.076859,-0.019498,-40.305090,2.995588,1000
987,0.987,-0.640603,-1.155838,684.458217,-0.138701,0.076872,-0.019369,-40.310581,2.999563,1000
988,0.988,-0.640820,-1.149012,684.467510,-0.137881,0.076898,-0.019239,-40.316157,3.003547,1000
989,0.989,-0.641146,-1.142094,684.476127,-0.137051,0.076937,-0.019108,-40.321818,3.007539,1000
990,0.990,-0.641577,-1.135083,684.484060,-0.136210,0.076989,-0.018977,-40.327563,3.011540,1000
991,0.991,-0.642114,-1.127980,684.491300,-0.135358,0.077054,-0.018845,-40.333394,3.015549,1000
992,0.992,-0.642753,-1.120785,684.497839,-0.134494,0.077130,-0.018713,-40.339310,3.019565,1000
993,0.993,-0.643493,-1.113498,684.503671,-0.133620,0.077219,-0.018580,-40.345311,3.023589,1000
994,0.994,-0.644332,-1.106120,684.508787,-0.132734,0.077320,-0.018447,-40.351399,3.027620,1000
995,0.995,-0.645268,-1.098651,684.513181,-0.131838,0.077432,-0.018313,-40.357572,3.031658,1000
996,0.996,-0.646300,-1.091091,684.516847,-0.130931,0.077556,-0.018178,-40.363832,3.035702,1000
997,0.997,-0.647424,-1.083441,684.519777,-0.130013,0.077691,-0.018043,-40.370178,3.039752,1000
998,0.998,-0.648640,-1.075701,684.521967,-0.129084,0.077837,-0.017907,-40.376611,3.043809,1000
999,0.999,-0.649946,-1.067871,684.523409,-0.128145,0.077993,-0.017771,-40.383130,3.047871,1000
