sample,time_s,Fx,Fy,Fz,Mx,My,Mz,COP_AP,COP_ML,fs
794,0.794,-2.026275,-1.463900,689.357612,-0.175668,0.243153,-0.029261,-37.440519,6.950390,1000
795,0.795,-2.022943,-1.472164,689.311083,-0.176660,0.242753,-0.029298,-37.429442,6.946955,1000
796,0.796,-2.019481,-1.480449,689.264752,-0.177654,0.242338,-0.029334,-37.418355,6.943564,1000
797,0.797,-2.015891,-1.488753,689.218634,-0.178650,0.241907,-0.029369,-37.407259,6.940217,1000
798,0.798,-2.012176,-1.497075,689.172744,-0.179649,0.241461,-0.029403,-37.396156,6.936914,1000
799,0.799,-2.008337,-1.505415,689.127098,-0.180650,0.241000,-0.029436,-37.385046,6.933655,1000
800,0.800,-2.004377,-1.513771,689.081711,-0.181652,0.240525,-0.029469,-37.373930,6.930440,1000
801,0.801,-2.000298,-1.522142,689.036598,-0.182657,0.240036,-0.029500,-37.362807,6.927268,1000
802,0.802,-1.996103,-1.530528,688.991775,-0.183663,0.239532,-0.029530,-37.351679,6.924140,1000
803,0.803,-1.991793,-1.538928,688.947256,-0.184671,0.239015,-0.029560,-37.340546,6.921056,1000
804,0.804,-1.987371,-1.547340,688.903056,-0.185681,0.238484,-0.029588,-37.329410,6.918014,1000
805,0.805,-1.982839,-1.555764,688.859190,-0.186692,0.237941,-0.029616,-37.318270,6.915017,1000
806,0.806,-1.978200,-1.564198,688.815673,-0.187704,0.237384,-0.029642,-37.307127,6.912062,1000
807,0.807,-1.973456,-1.572643,688.772518,-0.188717,0.236815,-0.029668,-37.295982,6.909151,1000
808,0.808,-1.968609,-1.581095,688.729741,-0.189731,0.236233,-0.029693,-37.284835,6.906282,1000
809,0.809,-1.963662,-1.589556,688.687355,-0.190747,0.235639,-0.029716,-37.273687,6.903457,1000
810,0.810,-1.958618,-1.598024,688.645374,-0.191763,0.235034,-0.029739,-37.262540,6.900674,1000
811,0.811,-1.953478,-1.606497,688.603811,-0.192780,0.234417,-0.029761,-37.251392,6.897934,1000
812,0.812,-1.948246,-1.614975,688.562682,-0.193797,0.233790,-0.029782,-37.240246,6.895237,1000
813,0.813,-1.942923,-1.623457,688.521997,-0.194815,0.233151,-0.029802,-37.229101,6.892582,1000
814,0.814,-1.937513,-1.631941,688.481772,-0.195833,0.232502,-0.029821,-37.217959,6.889970,1000
815,0.815,-1.932017,-1.640428,688.442019,-0.196851,0.231842,-0.029839,-37.206819,6.887400,1000
816,0.816,-1.926438,-1.648915,688.402751,-0.197870,0.231173,-0.029856,-37.195683,6.884873,1000
817,0.817,-1.920779,-1.657402,688.363980,-0.198888,0.230494,-0.029872,-37.184551,6.882387,1000
818,0.818,-1.915043,-1.665888,688.325719,-0.199907,0.229805,-0.029887,-37.173424,6.879943,1000
819,0.819,-1.909231,-1.674371,688.287979,-0.200925,0.229108,-0.029902,-37.162302,6.877542,1000
820,0.820,-1.903346,-1.682852,688.250774,-0.201942,0.228402,-0.029915,-37.151187,6.875182,1000
821,0.821,-1.897392,-1.691328,688.214114,-0.202959,0.227687,-0.029927,-37.140078,6.872863,1000
822,0.822,-1.891370,-1.699799,688.178011,-0.203976,0.226964,-0.029938,-37.128976,6.870586,1000
823,0.823,-1.885283,-1.708264,688.142476,-0.204992,0.226234,-0.029949,-37.117883,6.868351,1000
824,0.824,-1.879134,-1.716722,688.107521,-0.206007,0.225496,-0.029958,-37.106798,6.866157,1000
825,0.825,-1.872925,-1.725171,688.073156,-0.207021,0.224751,-0.029967,-37.095723,6.864004,1000
826,0.826,-1.866659,-1.733612,688.039391,-0.208033,0.223999,-0.029974,-37.084657,6.861892,1000
827,0.827,-1.860338,-1.742042,688.006238,-0.209045,0.223241,-0.029981,-37.073602,6.859821,1000
828,0.828,-1.853966,-1.750460,687.973705,-0.210055,0.222476,-0.029986,-37.062558,6.857790,1000
829,0.829,-1.847544,-1.758866,687.941803,-0.211064,0.221705,-0.029991,-37.051526,6.855801,1000
830,0.830,-1.841076,-1.767260,687.910541,-0.212071,0.220929,-0.029995,-37.040507,6.853851,1000
831,0.831,-1.834564,-1.775638,687.879929,-0.213077,0.220148,-0.029997,-37.029500,6.851943,1000
832,0.832,-1.828010,-1.784002,687.849975,-0.214080,0.219361,-0.029999,-37.018508,6.850074,1000
833,0.833,-1.821418,-1.792349,687.820688,-0.215082,0.218570,-0.030000,-37.007530,6.848245,1000
834,0.834,-1.814790,-1.800678,687.792077,-0.216081,0.217775,-0.030000,-36.996567,6.846457,1000
835,0.835,-1.808128,-1.808989,687.764149,-0.217079,0.216975,-0.029999,-36.985619,6.844708,1000
836,0.836,-1.801435,-1.817281,687.736913,-0.218074,0.216172,-0.029997,-36.974688,6.842999,1000
837,0.837,-1.794715,-1.825553,687.710375,-0.219066,0.215366,-0.029994,-36.963774,6.841329,1000
838,0.838,-1.787969,-1.833803,687.684544,-0.220056,0.214556,-0.029990,-36.952878,6.839699,1000
839,0.839,-1.781199,-1.842030,687.659426,-0.221044,0.213744,-0.029985,-36.942000,6.838107,1000
840,0.840,-1.774410,-1.850234,687.635028,-0.222028,0.212929,-0.029979,-36.931141,6.836555,1000
841,0.841,-1.767603,-1.858414,687.611356,-0.223010,0.212112,-0.029972,-36.920301,6.835042,1000
842,0.842,-1.760781,-1.866568,687.588416,-0.223988,0.211294,-0.029964,-36.909482,6.833568,1000
843,0.843,-1.753947,-1.874695,687.566214,-0.224963,0.210474,-0.029955,-36.898683,6.832132,1000
844,0.844,-1.747103,-1.882795,687.544756,-0.225935,0.209652,-0.029945,-36.887906,6.830735,1000
845,0.845,-1.740252,-1.890867,687.524047,-0.226904,0.208830,-0.029935,-36.877151,6.829376,1000
846,0.846,-1.733396,-1.898909,687.504091,-0.227869,0.208008,-0.029923,-36.866419,6.828055,1000
847,0.847,-1.726538,-1.906920,687.484893,-0.228830,0.207185,-0.029910,-36.855710,6.826772,1000
848,0.848,-1.719681,-1.914900,687.466457,-0.229788,0.206362,-0.029897,-36.845025,6.825527,1000
849,0.849,-1.712827,-1.922847,687.448787,-0.230742,0.205539,-0.029882,-36.834365,6.824319,1000
850,0.850,-1.705979,-1.930761,687.431887,-0.231691,0.204718,-0.029867,-36.823730,6.823149,1000
851,0.851,-1.699140,-1.938640,687.415760,-0.232637,0.203897,-0.029850,-36.813121,6.822017,1000
852,0.852,-1.692311,-1.946484,687.400409,-0.233578,0.203077,-0.029833,-36.802539,6.820921,1000
853,0.853,-1.685496,-1.954291,687.385836,-0.234515,0.202260,-0.029815,-36.791984,6.819862,1000
854,0.854,-1.678697,-1.962061,687.372044,-0.235447,0.201444,-0.029795,-36.781457,6.818841,1000
855,0.855,-1.671917,-1.969792,687.359035,-0.236375,0.200630,-0.029775,-36.770958,6.817856,1000
856,0.856,-1.665157,-1.977484,687.346809,-0.237298,0.199819,-0.029754,-36.760489,6.816907,1000
857,0.857,-1.658421,-1.985135,687.335370,-0.238216,0.199011,-0.029732,-36.750049,6.815994,1000
858,0.858,-1.651711,-1.992745,687.324717,-0.239129,0.198205,-0.029709,-36.739639,6.815118,1000
859,0.859,-1.645030,-2.000312,687.314851,-0.240037,0.197404,-0.029685,-36.729261,6.814278,1000
860,0.860,-1.638380,-2.007836,687.305773,-0.240940,0.196606,-0.029660,-36.718914,6.813473,1000
861,0.861,-1.631763,-2.015315,687.297483,-0.241838,0.195812,-0.029634,-36.708600,6.812704,1000
862,0.862,-1.625182,-2.022750,687.289980,-0.242730,0.195022,-0.029607,-36.698318,6.811970,1000
863,0.863,-1.618639,-2.030138,687.283263,-0.243617,0.194237,-0.029579,-36.688070,6.811272,1000
864,0.864,-1.612137,-2.037478,687.277333,-0.244497,0.193456,-0.029550,-36.677856,6.810608,1000
865,0.865,-1.605679,-2.044771,687.272186,-0.245373,0.192681,-0.029520,-36.667677,6.809979,1000
866,0.866,-1.599265,-2.052014,687.267822,-0.246242,0.191912,-0.029490,-36.657534,6.809385,1000
867,0.867,-1.592899,-2.059208,687.264239,-0.247105,0.191148,-0.029458,-36.647426,6.808826,1000
868,0.868,-1.586584,-2.066350,687.261435,-0.247962,0.190390,-0.029425,-36.637355,6.808300,1000
869,0.869,-1.580321,-2.073440,687.259406,-0.248813,0.189638,-0.029392,-36.627321,6.807809,1000
870,0.870,-1.574112,-2.080478,687.258151,-0.249657,0.188893,-0.029357,-36.617326,6.807351,1000
871,0.871,-1.567961,-2.087461,687.257665,-0.250495,0.188155,-0.029322,-36.607368,6.806928,1000
872,0.872,-1.561868,-2.094390,687.257945,-0.251327,0.187424,-0.029286,-36.597450,6.806537,1000
873,0.873,-1.555837,-2.101263,687.258988,-0.252152,0.186700,-0.029248,-36.587572,6.806180,1000
874,0.874,-1.549870,-2.108080,687.260789,-0.252970,0.185984,-0.029210,-36.577734,6.805856,1000
875,0.875,-1.543969,-2.114839,687.263343,-0.253781,0.185276,-0.029171,-36.567937,6.805565,1000
876,0.876,-1.538135,-2.121540,687.266646,-0.254585,0.184576,-0.029131,-36.558181,6.805306,1000
877,0.877,-1.532372,-2.128181,687.270693,-0.255382,0.183885,-0.029090,-36.548468,6.805080,1000
878,0.878,-1.526680,-2.134763,687.275478,-0.256172,0.183202,-0.029048,-36.538797,6.804887,1000
879,0.879,-1.521064,-2.141283,687.280995,-0.256954,0.182528,-0.029005,-36.529170,6.804725,1000
880,0.880,-1.515523,-2.147741,687.287239,-0.257729,0.181863,-0.028961,-36.519587,6.804595,1000
881,0.881,-1.510061,-2.154137,687.294203,-0.258496,0.181207,-0.028917,-36.510048,6.804497,1000
882,0.882,-1.504679,-2.160468,687.301880,-0.259256,0.180561,-0.028871,-36.500555,6.804430,1000
883,0.883,-1.499379,-2.166736,687.310264,-0.260008,0.179926,-0.028825,-36.491107,6.804394,1000
884,0.884,-1.494164,-2.172938,687.319347,-0.260753,0.179300,-0.028777,-36.481706,6.804389,1000
885,0.885,-1.489035,-2.179073,687.329121,-0.261489,0.178684,-0.028729,-36.472352,6.804415,1000
886,0.886,-1.483995,-2.185142,687.339580,-0.262217,0.178079,-0.028679,-36.463046,6.804472,1000
887,0.887,-1.479044,-2.191142,687.350714,-0.262937,0.177485,-0.028629,-36.453787,6.804559,1000
888,0.888,-1.474185,-2.197074,687.362516,-0.263649,0.176902,-0.028578,-36.444578,6.804676,1000
889,0.889,-1.469420,-2.202936,687.374976,-0.264352,0.176330,-0.028526,-36.435417,6.804823,1000
890,0.890,-1.464750,-2.208728,687.388086,-0.265047,0.175770,-0.028473,-36.426307,6.805000,1000
891,0.891,-1.460178,-2.214449,687.401837,-0.265734,0.175221,-0.028419,-36.417247,6.805206,1000
892,0.892,-1.455704,-2.220098,687.416218,-0.266412,0.174684,-0.028364,-36.408239,6.805442,1000
893,0.893,-1.451331,-2.225674,687.431221,-0.267081,0.174160,-0.028308,-36.399282,6.805706,1000
894,0.894,-1.447060,-2.231176,687.446836,-0.267741,0.173647,-0.028252,-36.390377,6.806000,1000
895,0.895,-1.442893,-2.236604,687.463051,-0.268392,0.173147,-0.028194,-36.381525,6.806321,1000
896,0.896,-1.438832,-2.241957,687.479857,-0.269035,0.172660,-0.028136,-36.372727,6.806672,1000
897,0.897,-1.434878,-2.247233,687.497243,-0.269668,0.172185,-0.028077,-36.363983,6.807050,1000
898,0.898,-1.431032,-2.252434,687.515198,-0.270292,0.171724,-0.028016,-36.355293,6.807456,1000
899,0.899,-1.427296,-2.257556,687.533710,-0.270907,0.171276,-0.027955,-36.346658,6.807890,1000
900,0.900,-1.423672,-2.262601,687.552769,-0.271512,0.170841,-0.027893,-36.338079,6.808351,1000
901,0.901,-1.420161,-2.267567,687.572362,-0.272108,0.170419,-0.027830,-36.329556,6.808840,1000
902,0.902,-1.416765,-2.272453,687.592478,-0.272694,0.170012,-0.027767,-36.321090,6.809355,1000
903,0.903,-1.413484,-2.277259,687.613104,-0.273271,0.169618,-0.027702,-36.312681,6.809897,1000
904,0.904,-1.410320,-2.281983,687.634228,-0.273838,0.169238,-0.027636,-36.304331,6.810466,1000
905,0.905,-1.407274,-2.286626,687.655838,-0.274395,0.168873,-0.027570,-36.296038,6.811061,1000
906,0.906,-1.404348,-2.291187,687.677920,-0.274942,0.168522,-0.027503,-36.287805,6.811682,1000
907,0.907,-1.401543,-2.295664,687.700462,-0.275480,0.168185,-0.027434,-36.279632,6.812328,1000
908,0.908,-1.398860,-2.300058,687.723451,-0.276007,0.167863,-0.027365,-36.271518,6.813000,1000
909,0.909,-1.396301,-2.304367,687.746874,-0.276524,0.167556,-0.027295,-36.263465,6.813698,1000
910,0.910,-1.393865,-2.308591,687.770716,-0.277031,0.167264,-0.027225,-36.255474,6.814420,1000
911,0.911,-1.391555,-2.312729,687.794964,-0.277528,0.166987,-0.027153,-36.247544,6.815168,1000
912,0.912,-1.389371,-2.316781,687.819605,-0.278014,0.166725,-0.027080,-36.239676,6.815939,1000
913,0.913,-1.387315,-2.320746,687.844623,-0.278489,0.166478,-0.027007,-36.231871,6.816736,1000
914,0.914,-1.385387,-2.324623,687.870006,-0.278955,0.166246,-0.026933,-36.224130,6.817556,1000
915,0.915,-1.383588,-2.328412,687.895739,-0.279409,0.166031,-0.026857,-36.216452,6.818400,1000
916,0.916,-1.381920,-2.332111,687.921806,-0.279853,0.165830,-0.026781,-36.208839,6.819267,1000
917,0.917,-1.380382,-2.335722,687.948194,-0.280287,0.165646,-0.026704,-36.201290,6.820158,1000
918,0.918,-1.378977,-2.339242,687.974888,-0.280709,0.165477,-0.026627,-36.193807,6.821072,1000
919,0.919,-1.377704,-2.342672,688.001873,-0.281121,0.165324,-0.026548,-36.186390,6.822009,1000
920,0.920,-1.376564,-2.346010,688.029134,-0.281521,0.165188,-0.026469,-36.179040,6.822968,1000
921,0.921,-1.375558,-2.349257,688.056655,-0.281911,0.165067,-0.026388,-36.171756,6.823950,1000
922,0.922,-1.374688,-2.352411,688.084421,-0.282289,0.164963,-0.026307,-36.164540,6.824954,1000
923,0.923,-1.373952,-2.355472,688.112418,-0.282657,0.164874,-0.026225,-36.157392,6.825979,1000
924,0.924,-1.373352,-2.358440,688.140629,-0.283013,0.164802,-0.026143,-36.150312,6.827026,1000
925,0.925,-1.372889,-2.361314,688.169039,-0.283358,0.164747,-0.026059,-36.143301,6.828095,1000
926,0.926,-1.372563,-2.364094,688.197633,-0.283691,0.164708,-0.025974,-36.136360,6.829184,1000
927,0.927,-1.372374,-2.366779,688.226394,-0.284013,0.164685,-0.025889,-36.129488,6.830294,1000
928,0.928,-1.372323,-2.369368,688.255307,-0.284324,0.164679,-0.025803,-36.122687,6.831425,1000
929,0.929,-1.372410,-2.371862,688.284355,-0.284623,0.164689,-0.025716,-36.115957,6.832576,1000
930,0.930,-1.372635,-2.374259,688.313524,-0.284911,0.164716,-0.025628,-36.109298,6.833747,1000
931,0.931,-1.373000,-2.376559,688.342797,-0.285187,0.164760,-0.025540,-36.102712,6.834937,1000
932,0.932,-1.373503,-2.378762,688.372158,-0.285451,0.164820,-0.025450,-36.096197,6.836148,1000
933,0.933,-1.374146,-2.380867,688.401590,-0.285704,0.164898,-0.025360,-36.089756,6.837377,1000
934,0.934,-1.374928,-2.382874,688.431078,-0.285945,0.164991,-0.025269,-36.083387,6.838625,1000
935,0.935,-1.375850,-2.384783,688.460606,-0.286174,0.165102,-0.025177,-36.077093,6.839892,1000
936,0.936,-1.376912,-2.386593,688.490157,-0.286391,0.165229,-0.025085,-36.070872,6.841177,1000
937,0.937,-1.378113,-2.388303,688.519716,-0.286596,0.165374,-0.024991,-36.064726,6.842481,1000
938,0.938,-1.379454,-2.389914,688.549265,-0.286790,0.165535,-0.024897,-36.058656,6.843802,1000
939,0.939,-1.380935,-2.391424,688.578790,-0.286971,0.165712,-0.024802,-36.052661,6.845141,1000
940,0.940,-1.382556,-2.392834,688.608272,-0.287140,0.165907,-0.024706,-36.046742,6.846497,1000
941,0.941,-1.384316,-2.394143,688.637698,-0.287297,0.166118,-0.024609,-36.040899,6.847871,1000
942,0.942,-1.386215,-2.395351,688.667049,-0.287442,0.166346,-0.024512,-36.035134,6.849261,1000
943,0.943,-1.388254,-2.396458,688.696311,-0.287575,0.166591,-0.024414,-36.029445,6.850668,1000
944,0.944,-1.390432,-2.397463,688.725466,-0.287696,0.166852,-0.024315,-36.023835,6.852091,1000
945,0.945,-1.392749,-2.398365,688.754500,-0.287804,0.167130,-0.024215,-36.018302,6.853530,1000
946,0.946,-1.395203,-2.399165,688.783395,-0.287900,0.167424,-0.024114,-36.012849,6.854984,1000
947,0.947,-1.397797,-2.399863,688.812136,-0.287984,0.167736,-0.024013,-36.007474,6.856454,1000
948,0.948,-1.400527,-2.400458,688.840707,-0.288055,0.168063,-0.023911,-36.002179,6.857940,1000
949,0.949,-1.403395,-2.400949,688.869092,-0.288114,0.168407,-0.023808,-35.996964,6.859440,1000
950,0.950,-1.406400,-2.401337,688.897275,-0.288160,0.168768,-0.023705,-35.991829,6.860955,1000
951,0.951,-1.409541,-2.401621,688.925241,-0.288194,0.169145,-0.023600,-35.986775,6.862484,1000
952,0.952,-1.412818,-2.401801,688.952974,-0.288216,0.169538,-0.023495,-35.981801,6.864027,1000
953,0.953,-1.416230,-2.401877,688.980458,-0.288225,0.169948,-0.023389,-35.976910,6.865584,1000
954,0.954,-1.419776,-2.401848,689.007678,-0.288222,0.170373,-0.023283,-35.972100,6.867155,1000
955,0.955,-1.423457,-2.401715,689.034618,-0.288206,0.170815,-0.023175,-35.967373,6.868738,1000
956,0.956,-1.427270,-2.401478,689.061263,-0.288177,0.171272,-0.023067,-35.962728,6.870335,1000
957,0.957,-1.431216,-2.401135,689.087598,-0.288136,0.171746,-0.022958,-35.958166,6.871944,1000
958,0.958,-1.435294,-2.400687,689.113609,-0.288082,0.172235,-0.022849,-35.953688,6.873566,1000
959,0.959,-1.439502,-2.400134,689.139279,-0.288016,0.172740,-0.022739,-35.949294,6.875200,1000
960,0.960,-1.443840,-2.399475,689.164595,-0.287937,0.173261,-0.022628,-35.944983,6.876846,1000
961,0.961,-1.448307,-2.398711,689.189542,-0.287845,0.173797,-0.022516,-35.940758,6.878503,1000
962,0.962,-1.452902,-2.397842,689.214104,-0.287741,0.174348,-0.022403,-35.936617,6.880172,1000
963,0.963,-1.457625,-2.396866,689.238269,-0.287624,0.174915,-0.022290,-35.932562,6.881851,1000
964,0.964,-1.462473,-2.395785,689.262021,-0.287494,0.175497,-0.022176,-35.928592,6.883541,1000
965,0.965,-1.467447,-2.394598,689.285347,-0.287352,0.176094,-0.022062,-35.924708,6.885242,1000
966,0.966,-1.472544,-2.393305,689.308232,-0.287197,0.176705,-0.021946,-35.920911,6.886953,1000
967,0.967,-1.477764,-2.391906,689.330664,-0.287029,0.177332,-0.021830,-35.917201,6.888674,1000
968,0.968,-1.483106,-2.390400,689.352628,-0.286848,0.177973,-0.021714,-35.913577,6.890404,1000
969,0.969,-1.488569,-2.388789,689.374111,-0.286655,0.178628,-0.021596,-35.910041,6.892144,1000
970,0.970,-1.494150,-2.387071,689.395101,-0.286449,0.179298,-0.021478,-35.906592,6.893892,1000
971,0.971,-1.499850,-2.385248,689.415583,-0.286230,0.179982,-0.021359,-35.903232,6.895649,1000
972,0.972,-1.505666,-2.383318,689.435546,-0.285998,0.180680,-0.021240,-35.899960,6.897415,1000
973,0.973,-1.511597,-2.381282,689.454977,-0.285754,0.181392,-0.021120,-35.896776,6.899189,1000
974,0.974,-1.517643,-2.379140,689.473863,-0.285497,0.182117,-0.020999,-35.893682,6.900971,1000
975,0.975,-1.523801,-2.376892,689.492193,-0.285227,0.182856,-0.020877,-35.890677,6.902760,1000
976,0.976,-1.530070,-2.374537,689.509954,-0.284944,0.183608,-0.020755,-35.887761,6.904557,1000
977,0.977,-1.536448,-2.372077,689.527135,-0.284649,0.184374,-0.020632,-35.884936,6.906361,1000
978,0.978,-1.542935,-2.369511,689.543724,-0.284341,0.185152,-0.020509,-35.882201,6.908171,1000
979,0.979,-1.549528,-2.366839,689.559710,-0.284021,0.185943,-0.020385,-35.879556,6.909988,1000
980,0.980,-1.556226,-2.364061,689.575082,-0.283687,0.186747,-0.020260,-35.877002,6.911811,1000
981,0.981,-1.563027,-2.361178,689.589830,-0.283341,0.187563,-0.020135,-35.874539,6.913640,1000
982,0.982,-1.569930,-2.358189,689.603942,-0.282983,0.188392,-0.020008,-35.872167,6.915474,1000
983,0.983,-1.576933,-2.355094,689.617409,-0.282611,0.189232,-0.019882,-35.869887,6.917314,1000
984,0.984,-1.584034,-2.351895,689.630221,-0.282227,0.190084,-0.019754,-35.867699,6.919158,1000
985,0.985,-1.591231,-2.348590,689.642368,-0.281831,0.190948,-0.019626,-35.865604,6.921008,1000
986,0.986,-1.598524,-2.345181,689.653840,-0.281422,0.191823,-0.019498,-35.863600,6.922861,1000
987,0.987,-1.605909,-2.341666,689.664628,-0.281000,0.192709,-0.019369,-35.861690,6.924719,1000
988,0.988,-1.613386,-2.338047,689.674724,-0.280566,0.193606,-0.019239,-35.859872,6.926581,1000
989,0.989,-1.620952,-2.334324,689.684119,-0.280119,0.194514,-0.019108,-35.858148,6.928446,1000
990,0.990,-1.628605,-2.330496,689.692803,-0.279660,0.195433,-0.018977,-35.856517,6.930315,1000
991,0.991,-1.636343,-2.326565,689.700770,-0.279188,0.196361,-0.018845,-35.854979,6.932186,1000
992,0.992,-1.644165,-2.322529,689.708011,-0.278704,0.197300,-0.018713,-35.853536,6.934061,1000
993,0.993,-1.652069,-2.318391,689.714519,-0.278207,0.198248,-0.018580,-35.852187,6.935937,1000
994,0.994,-1.660052,-2.314149,689.720287,-0.277698,0.199206,-0.018447,-35.850932,6.937816,1000
995,0.995,-1.668113,-2.309804,689.725307,-0.277176,0.200174,-0.018313,-35.849772,6.939696,1000
996,0.996,-1.676249,-2.305356,689.729574,-0.276643,0.201150,-0.018178,-35.848707,6.941578,1000
997,0.997,-1.684458,-2.300806,689.733080,-0.276097,0.202135,-0.018043,-35.847737,6.943462,1000
998,0.998,-1.692739,-2.296154,689.735819,-0.275538,0.203129,-0.017907,-35.846862,6.945346,1000
999,0.999,-1.701088,-2.291400,689.737787,-0.274968,0.204131,-0.017771,-35.846082,6.947231,1000
